Player Name,Position,Age,Team,GP,GS,MP,FG%,3P%,FT%,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Total Minutes
Stephen Curry,PG,34.0,GSW,56.0,56.0,34.7,0.493,0.427,0.915,6.1,6.3,0.9,0.4,3.2,2.1,29.4,24.1,0.656,31.0,5.8,2.0,7.8,0.192,7.5,0.1,7.5,4.7,48070014,1943.0
Lonnie Walker IV,SG,24.0,LAL,56.0,32.0,23.2,0.448,0.365,0.858,1.9,1.1,0.5,0.3,0.8,1.3,11.7,12.2,0.57,20.2,0.8,1.0,1.8,0.066,-0.9,-0.5,-1.4,0.2,6479000,1299.0
Bones Hyland,PG,22.0,2TM,56.0,1.0,19.4,0.399,0.371,0.843,2.4,3.1,0.7,0.3,1.5,1.7,11.8,14.9,0.535,28.0,0.3,1.1,1.4,0.062,0.4,-1.2,-0.8,0.3,2201520,1086.0
Rudy Gay,PF,36.0,UTA,56.0,0.0,14.6,0.38,0.254,0.857,2.9,1.0,0.3,0.3,0.7,1.2,5.2,9.0,0.475,17.7,-0.4,0.7,0.3,0.018,-3.6,-0.4,-4.0,-0.4,6184500,818.0
Will Barton,SG,32.0,2TM,56.0,2.0,17.7,0.379,0.367,0.787,2.4,2.0,0.5,0.2,0.9,1.0,6.8,10.0,0.493,18.9,-0.4,0.8,0.4,0.021,-2.0,-0.6,-2.6,-0.2,432642,991.0
Precious Achiuwa,C,23.0,TOR,55.0,12.0,20.7,0.485,0.269,0.702,6.0,0.9,0.6,0.5,1.1,1.9,9.2,15.2,0.554,19.4,0.8,1.4,2.2,0.093,-1.4,-0.8,-2.3,-0.1,2840160,1138.0
Kyle Lowry,PG,36.0,MIA,55.0,44.0,31.2,0.404,0.345,0.859,4.1,5.1,1.0,0.4,1.9,2.6,11.2,12.6,0.565,16.7,1.5,1.9,3.4,0.096,-0.7,0.8,0.2,0.9,28333334,1716.0
LeBron James,PF,38.0,LAL,55.0,54.0,35.5,0.5,0.321,0.768,8.3,6.8,0.9,0.6,3.2,1.6,28.9,23.9,0.583,33.3,3.2,2.4,5.6,0.138,5.5,0.6,6.1,4.0,44474988,1952.0
Thaddeus Young,PF,34.0,TOR,54.0,9.0,14.7,0.545,0.176,0.692,3.1,1.4,1.0,0.1,0.8,1.6,4.4,14.1,0.573,13.5,0.7,1.1,1.8,0.109,-1.8,1.9,0.1,0.4,8000000,794.0
Garrison Mathews,SG,26.0,2TM,54.0,0.0,12.7,0.363,0.35,0.906,1.4,0.5,0.4,0.1,0.4,1.1,4.8,9.7,0.573,14.7,0.7,0.3,1.0,0.067,-2.0,-0.4,-2.4,-0.1,2000000,686.0
Nassir Little,SF,22.0,POR,54.0,4.0,18.1,0.442,0.367,0.717,2.6,0.9,0.4,0.4,0.7,1.2,6.6,10.2,0.555,16.0,0.2,0.4,0.7,0.032,-1.6,-1.4,-3.0,-0.3,4171548,977.0
Bogdan Bogdanović,SG,30.0,ATL,54.0,9.0,27.9,0.447,0.406,0.831,3.1,2.8,0.8,0.3,1.2,1.6,14.0,14.2,0.586,19.8,1.8,1.0,2.8,0.088,1.1,-0.7,0.5,0.9,18000000,1507.0
Haywood Highsmith,PF,26.0,MIA,54.0,11.0,17.9,0.431,0.339,0.464,3.5,0.8,0.7,0.3,0.8,1.5,4.4,8.5,0.517,12.5,-0.3,1.3,0.9,0.046,-3.7,0.7,-3.1,-0.3,1752638,967.0
Taurean Prince,PF,28.0,MIN,54.0,4.0,22.1,0.467,0.381,0.844,2.4,1.6,0.5,0.3,1.3,2.3,9.1,10.0,0.597,17.3,0.3,1.0,1.3,0.052,-2.6,-0.6,-3.3,-0.4,8000000,1193.0
Dennis Smith Jr.,PG,25.0,CHO,54.0,15.0,25.7,0.412,0.216,0.736,3.1,4.8,1.4,0.5,1.5,2.3,8.8,11.6,0.475,17.6,-0.4,1.5,1.1,0.039,-3.5,1.2,-2.2,-0.1,1836090,1388.0
Edmond Sumner,SG,27.0,BRK,53.0,12.0,13.9,0.461,0.356,0.917,1.5,1.3,0.6,0.2,0.9,1.6,7.1,14.0,0.597,22.1,0.6,0.7,1.3,0.086,-2.4,-0.2,-2.6,-0.1,1968175,737.0
Zeke Nnaji,PF,22.0,DEN,53.0,5.0,13.7,0.561,0.262,0.645,2.6,0.3,0.3,0.4,0.6,2.0,5.2,12.5,0.62,15.2,0.9,0.7,1.6,0.106,-2.7,-0.9,-3.7,-0.3,2498760,726.0
Kenrich Williams,PF,28.0,OKC,53.0,10.0,22.8,0.517,0.373,0.436,4.9,2.0,0.8,0.3,0.6,2.1,8.0,14.4,0.585,13.7,2.0,1.3,3.3,0.133,0.1,0.4,0.5,0.8,2000000,1208.0
Jalen Suggs,SG,21.0,ORL,53.0,19.0,23.5,0.419,0.327,0.723,3.0,2.9,1.3,0.5,1.8,2.3,9.9,12.5,0.528,20.3,-0.2,1.5,1.4,0.053,-1.8,0.8,-1.0,0.3,6922320,1246.0
Malachi Flynn,PG,24.0,TOR,53.0,2.0,13.0,0.36,0.353,0.758,1.4,1.3,0.4,0.1,0.5,1.2,4.6,8.7,0.479,17.4,0.0,0.5,0.5,0.034,-3.3,-0.8,-4.1,-0.4,2145720,689.0
Devin Booker,SG,26.0,PHO,53.0,53.0,34.6,0.494,0.351,0.855,4.5,5.5,1.0,0.3,2.7,3.0,27.8,22.0,0.601,31.8,4.2,1.9,6.0,0.157,4.5,-0.3,4.2,2.9,33833400,1834.0
Kawhi Leonard,SF,31.0,LAC,52.0,50.0,33.6,0.512,0.416,0.871,6.5,3.9,1.4,0.5,1.7,1.6,23.8,23.9,0.623,27.0,4.9,2.2,7.1,0.194,5.1,0.9,6.1,3.5,42492492,1747.0
Wesley Matthews,SF,36.0,MIL,52.0,0.0,15.8,0.363,0.315,0.857,2.2,0.7,0.4,0.3,0.3,1.4,3.4,7.0,0.519,9.8,0.3,0.9,1.2,0.073,-3.4,0.8,-2.7,-0.1,1836090,822.0
Juan Toscano-Anderson,SF,29.0,2TM,52.0,9.0,13.5,0.448,0.186,0.792,2.4,1.3,0.3,0.2,0.7,1.5,3.0,7.2,0.505,11.3,-0.1,0.6,0.5,0.038,-4.6,0.8,-3.8,-0.3,1836090,702.0
Jericho Sims,C,24.0,NYK,52.0,16.0,15.6,0.776,0.0,0.75,4.7,0.5,0.3,0.5,0.5,1.8,3.4,13.8,0.78,7.4,1.6,0.9,2.6,0.153,-1.0,0.5,-0.5,0.3,1639842,811.0
Jusuf Nurkić,C,28.0,POR,52.0,52.0,26.8,0.519,0.361,0.661,9.1,2.9,0.8,0.8,2.3,3.6,13.3,17.3,0.589,22.1,1.2,1.5,2.7,0.092,-0.6,0.7,0.1,0.7,15625000,1394.0
Simone Fontecchio,SF,27.0,UTA,52.0,6.0,14.7,0.369,0.33,0.795,1.7,0.8,0.3,0.2,0.8,1.2,6.3,8.0,0.495,20.2,-0.4,0.3,-0.1,-0.004,-3.0,-2.1,-5.2,-0.6,3205128,764.0
MarJon Beauchamp,SF,22.0,MIL,52.0,11.0,13.5,0.395,0.331,0.73,2.2,0.7,0.4,0.1,0.9,1.4,5.1,8.2,0.513,18.3,-0.4,0.8,0.4,0.027,-4.1,-0.6,-4.8,-0.5,2485200,702.0
Isaiah Livers,PF,24.0,DET,52.0,22.0,23.1,0.417,0.365,0.821,2.8,0.8,0.5,0.5,0.6,2.0,6.7,8.4,0.567,11.9,0.5,0.5,1.0,0.041,-2.1,-0.3,-2.4,-0.1,1563518,1201.0
Austin Rivers,SG,30.0,MIN,52.0,10.0,19.5,0.435,0.35,0.769,1.6,1.4,0.5,0.1,0.4,1.5,4.9,7.4,0.564,10.5,0.5,0.8,1.3,0.061,-3.3,0.5,-2.8,-0.2,1836090,1014.0
Alec Burks,SG,31.0,DET,51.0,8.0,22.0,0.436,0.414,0.814,3.1,2.2,0.7,0.2,1.1,1.9,12.8,16.5,0.602,22.8,1.9,0.6,2.5,0.109,1.8,-0.5,1.2,0.9,10012800,1122.0
Caleb Houstan,SF,20.0,ORL,51.0,4.0,15.9,0.363,0.338,0.833,1.9,0.6,0.2,0.1,0.4,1.2,3.8,6.2,0.508,11.0,0.1,0.5,0.7,0.039,-3.1,-0.9,-4.0,-0.4,2000000,811.0
Amir Coffey,SF,25.0,LAC,50.0,9.0,12.5,0.386,0.275,0.778,1.1,1.1,0.1,0.1,0.4,1.0,3.4,7.0,0.498,13.5,0.1,0.3,0.4,0.033,-4.3,-0.7,-5.0,-0.5,3395062,625.0
Isaiah Stewart,C,21.0,DET,50.0,47.0,28.3,0.442,0.327,0.738,8.1,1.4,0.4,0.7,1.4,2.7,11.3,13.1,0.56,17.3,1.1,0.9,2.0,0.068,-1.0,-1.1,-2.1,0.0,3433320,1415.0
Gordon Hayward,SF,32.0,CHO,50.0,50.0,31.5,0.475,0.325,0.811,4.3,4.1,0.8,0.2,2.0,1.4,14.7,13.5,0.563,20.0,0.8,1.1,2.0,0.059,-1.1,-0.3,-1.4,0.2,30075000,1575.0
Bradley Beal,SG,29.0,WAS,50.0,50.0,33.5,0.506,0.365,0.842,3.9,5.4,0.9,0.7,2.9,2.1,23.2,19.7,0.593,29.2,2.2,1.2,3.4,0.099,2.9,-1.2,1.8,1.6,43279250,1675.0
Delon Wright,PG,30.0,WAS,50.0,14.0,24.4,0.474,0.345,0.867,3.6,3.9,1.8,0.3,0.9,1.2,7.4,16.3,0.581,12.9,2.1,1.6,3.7,0.146,0.4,3.1,3.4,1.7,7804878,1220.0
Jaylin Williams,C,20.0,OKC,49.0,36.0,18.7,0.436,0.407,0.704,4.9,1.6,0.6,0.2,0.8,2.3,5.9,11.2,0.559,13.5,0.7,1.2,1.9,0.099,-2.3,0.6,-1.7,0.1,2000000,916.0
Mo Bamba,C,24.0,2TM,49.0,7.0,15.7,0.485,0.387,0.661,4.6,0.9,0.3,0.9,0.6,2.1,6.6,15.7,0.602,16.6,1.1,1.1,2.2,0.139,-0.2,0.7,0.5,0.5,10300000,769.0
Taj Gibson,C,37.0,WAS,49.0,2.0,9.8,0.52,0.333,0.714,1.9,0.7,0.3,0.2,0.5,1.7,3.4,11.4,0.585,15.3,0.4,0.5,0.8,0.082,-3.6,0.5,-3.2,-0.1,1836090,480.0
Raul Neto,PG,30.0,CLE,48.0,1.0,10.5,0.518,0.286,0.912,1.0,1.6,0.4,0.1,0.5,1.0,3.3,12.6,0.628,13.2,0.8,0.6,1.5,0.142,-1.7,1.5,-0.2,0.2,1836090,504.0
Gary Harris,SG,28.0,ORL,48.0,42.0,24.7,0.45,0.431,0.9,2.0,1.2,0.9,0.3,0.6,1.9,8.3,10.5,0.62,12.6,1.3,1.1,2.3,0.095,-1.4,0.7,-0.7,0.4,13000000,1186.0
Payton Pritchard,PG,25.0,BOS,48.0,3.0,13.4,0.412,0.364,0.75,1.8,1.3,0.3,0.0,0.8,0.8,5.6,10.3,0.536,19.8,-0.1,0.7,0.6,0.045,-2.1,-1.2,-3.4,-0.2,2239200,643.0
Cameron Payne,PG,28.0,PHO,48.0,15.0,20.2,0.415,0.368,0.766,2.2,4.5,0.7,0.2,1.7,1.8,10.3,13.2,0.512,24.8,0.0,1.0,1.1,0.053,-0.5,-0.7,-1.2,0.2,6000000,970.0
Collin Sexton,PG,24.0,UTA,48.0,15.0,23.9,0.506,0.393,0.819,2.2,2.9,0.6,0.1,1.8,2.3,14.3,15.9,0.616,23.4,2.0,0.5,2.5,0.105,0.1,-1.5,-1.3,0.2,16500000,1147.0
Robert Covington,PF,32.0,LAC,48.0,0.0,16.2,0.445,0.397,0.75,3.5,1.2,0.8,0.7,0.7,1.8,6.0,14.2,0.584,15.6,0.7,1.2,1.9,0.117,-0.5,2.1,1.7,0.7,12307692,778.0
Kelly Oubre Jr.,SF,27.0,CHO,48.0,40.0,32.3,0.431,0.319,0.76,5.2,1.1,1.4,0.4,1.3,2.9,20.3,14.8,0.534,26.5,0.1,1.5,1.7,0.051,-0.4,-0.7,-1.1,0.3,12600000,1550.0
Jaden Hardy,SG,20.0,DAL,48.0,5.0,14.8,0.438,0.404,0.823,1.9,1.4,0.4,0.1,1.0,1.3,8.8,14.6,0.571,26.4,0.2,0.5,0.7,0.048,-0.4,-1.9,-2.3,0.0,1017781,710.0
Day'Ron Sharpe,C,21.0,BRK,48.0,3.0,11.5,0.544,0.545,0.636,4.2,0.8,0.3,0.7,0.9,1.9,4.7,17.8,0.581,19.0,0.8,0.8,1.6,0.139,-1.8,-0.6,-2.3,0.0,2109480,552.0
R.J. Hampton,SG,21.0,2TM,47.0,3.0,16.0,0.43,0.353,0.75,1.9,1.1,0.6,0.2,0.9,1.1,6.4,10.8,0.558,17.8,0.1,0.5,0.7,0.042,-2.3,-0.6,-2.9,-0.2,485403,752.0
Kevin Durant,PF,34.0,2TM,47.0,47.0,35.6,0.56,0.404,0.919,6.7,5.0,0.7,1.4,3.3,2.1,29.1,25.9,0.677,30.7,4.7,2.1,6.8,0.194,6.0,1.2,7.1,3.9,44119845,1673.0
Frank Ntilikina,SG,24.0,DAL,47.0,5.0,12.9,0.364,0.254,0.667,1.3,1.2,0.3,0.1,0.6,1.4,2.9,5.2,0.461,13.1,-0.5,0.4,-0.1,-0.01,-6.1,-0.7,-6.7,-0.7,2036318,606.0
Jaxson Hayes,C,22.0,NOP,47.0,2.0,13.0,0.551,0.103,0.699,2.8,0.7,0.4,0.4,0.7,1.4,5.0,13.7,0.605,15.7,0.6,0.9,1.5,0.118,-2.2,1.0,-1.2,0.1,6803012,611.0
Kai Jones,C,22.0,CHO,46.0,0.0,12.0,0.558,0.211,0.731,2.7,0.3,0.4,0.7,0.7,1.4,3.4,10.8,0.597,12.4,0.0,0.7,0.7,0.062,-4.8,0.8,-4.0,-0.3,2909040,552.0
Justin Holiday,SF,33.0,2TM,46.0,2.0,15.3,0.377,0.322,0.625,1.2,0.9,0.4,0.4,0.5,1.5,4.5,6.6,0.494,14.1,-0.4,0.5,0.1,0.008,-3.7,-0.1,-3.9,-0.3,569821,704.0
Joe Ingles,SF,35.0,MIL,46.0,0.0,22.7,0.435,0.409,0.857,2.8,3.3,0.7,0.1,1.2,1.6,6.9,10.7,0.616,12.6,1.1,1.2,2.3,0.107,-1.6,0.8,-0.7,0.3,6479000,1044.0
Chris Duarte,SF,25.0,IND,46.0,12.0,19.5,0.369,0.316,0.847,2.5,1.4,0.5,0.2,0.9,1.4,7.9,8.6,0.496,19.0,-0.5,0.4,0.0,-0.003,-2.9,-1.6,-4.5,-0.6,3936960,897.0
Bryce McGowens,SG,20.0,CHO,46.0,7.0,17.1,0.396,0.325,0.75,2.0,1.2,0.3,0.1,0.9,1.0,5.3,7.2,0.519,15.0,-0.4,0.4,0.1,0.005,-4.6,-1.4,-6.0,-0.8,1075000,787.0
George Hill,SG,36.0,2TM,46.0,1.0,18.1,0.47,0.358,0.764,1.8,2.4,0.6,0.1,0.7,1.2,5.0,10.6,0.61,11.3,1.1,0.8,1.9,0.107,-2.4,0.9,-1.5,0.1,4000000,833.0
James Wiseman,C,21.0,2TM,45.0,22.0,19.3,0.558,0.2,0.701,5.9,0.7,0.2,0.6,1.1,2.4,10.0,15.6,0.589,21.2,0.7,0.7,1.4,0.077,-2.1,-1.4,-3.5,-0.3,9603360,868.0
Dāvis Bertāns,PF,30.0,DAL,45.0,1.0,10.9,0.431,0.39,0.867,1.2,0.5,0.2,0.2,0.2,1.2,4.6,11.9,0.618,16.2,0.6,0.3,0.9,0.09,0.0,-1.3,-1.2,0.1,16000000,490.0
Brandon Ingram,SF,25.0,NOP,45.0,45.0,34.2,0.484,0.39,0.882,5.5,5.8,0.7,0.4,3.3,2.6,24.7,19.2,0.582,30.8,1.8,1.7,3.5,0.108,2.2,-0.4,1.7,1.5,31650600,1539.0
Dean Wade,PF,26.0,CLE,44.0,13.0,20.3,0.412,0.354,0.652,3.4,0.8,0.6,0.5,0.4,2.0,4.7,8.5,0.55,10.2,0.4,1.4,1.8,0.097,-2.9,2.1,-0.7,0.3,1930681,893.0
Théo Maledon,PG,21.0,CHO,44.0,7.0,19.4,0.402,0.295,0.851,2.8,3.5,0.8,0.3,1.3,1.4,6.7,11.6,0.515,17.0,0.0,0.9,0.8,0.047,-3.0,0.5,-2.5,-0.1,1900000,854.0
Davon Reed,SG,27.0,2TM,43.0,1.0,8.0,0.333,0.37,0.667,1.4,0.5,0.3,0.1,0.5,0.9,2.1,6.2,0.471,14.5,-0.4,0.4,0.1,0.008,-5.4,0.0,-5.3,-0.3,1902133,344.0
Romeo Langford,SG,23.0,SAS,43.0,21.0,19.6,0.467,0.262,0.696,2.7,1.2,0.6,0.3,0.7,1.6,6.9,10.4,0.524,15.4,0.3,0.2,0.5,0.029,-2.6,-1.5,-4.2,-0.5,5634257,843.0
Ish Smith,PG,34.0,DEN,43.0,0.0,9.3,0.397,0.167,0.5,1.3,2.3,0.2,0.2,1.0,0.8,2.5,6.5,0.407,19.3,-0.8,0.4,-0.5,-0.056,-5.5,-1.1,-6.6,-0.5,4750000,400.0
Jordan McLaughlin,PG,26.0,MIN,43.0,0.0,15.8,0.421,0.308,0.833,1.4,3.4,0.7,0.1,0.8,0.7,3.7,11.8,0.526,11.7,0.7,0.6,1.3,0.094,-1.3,0.6,-0.7,0.2,2160000,679.0
Mark Williams,C,21.0,CHO,43.0,17.0,19.3,0.637,,0.691,7.1,0.4,0.7,1.0,0.9,2.2,9.0,19.8,0.659,17.0,1.5,1.3,2.8,0.163,-0.5,0.6,0.1,0.4,3722040,830.0
Sandro Mamukelashvili,C,23.0,2TM,43.0,7.0,15.3,0.422,0.303,0.684,4.3,1.4,0.3,0.3,0.8,1.2,6.1,13.4,0.516,18.2,0.4,0.5,0.9,0.063,-1.1,-1.3,-2.4,-0.1,357717,658.0
Darius Bazley,C,22.0,2TM,43.0,1.0,14.3,0.454,0.377,0.543,3.2,0.9,0.5,0.8,0.6,1.0,5.2,13.1,0.524,16.4,0.1,0.9,1.0,0.078,-2.0,1.0,-1.0,0.2,4264629,615.0
Jeremiah Robinson-Earl,PF,22.0,OKC,43.0,20.0,18.9,0.444,0.333,0.833,4.2,1.0,0.6,0.3,0.4,1.7,6.8,13.0,0.548,14.6,1.1,0.8,1.9,0.111,-0.8,-0.7,-1.5,0.1,2000000,813.0
Ben Simmons,PG,26.0,BRK,42.0,33.0,26.3,0.566,0.0,0.439,6.3,6.1,1.3,0.6,2.3,3.3,6.9,13.4,0.559,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,35448672,1105.0
Richaun Holmes,C,29.0,SAC,42.0,1.0,8.3,0.618,0.625,0.789,1.9,0.2,0.1,0.3,0.3,1.2,3.1,12.9,0.668,13.7,0.6,0.3,0.8,0.113,-2.0,-0.9,-2.9,-0.1,11215260,349.0
Steven Adams,C,29.0,MEM,42.0,42.0,27.0,0.597,0.0,0.364,11.5,2.3,0.9,1.1,1.9,2.3,8.6,17.5,0.564,14.6,1.3,2.1,3.4,0.144,-0.3,0.9,0.6,0.7,17926829,1134.0
Juancho Hernangómez,PF,27.0,TOR,42.0,10.0,14.6,0.421,0.254,0.563,2.9,0.6,0.4,0.1,0.4,1.0,2.9,7.6,0.504,9.4,0.1,0.6,0.7,0.053,-3.5,0.2,-3.3,-0.2,1836090,613.0
Cameron Johnson,PF,26.0,2TM,42.0,41.0,28.5,0.47,0.404,0.842,4.4,1.9,1.2,0.3,0.9,2.0,15.5,17.1,0.617,20.6,2.1,1.4,3.5,0.142,2.0,0.6,2.6,1.4,5887899,1197.0
Marvin Bagley III,C,23.0,DET,42.0,25.0,23.6,0.529,0.288,0.75,6.4,0.9,0.5,0.7,1.1,1.9,12.0,17.2,0.587,20.4,1.3,0.7,2.0,0.095,0.3,-1.2,-0.9,0.3,12500000,991.0
Duncan Robinson,SF,28.0,MIA,42.0,1.0,16.5,0.371,0.328,0.906,1.6,1.1,0.3,0.0,0.7,1.8,6.4,7.8,0.534,17.9,-0.1,0.6,0.5,0.035,-3.5,-1.5,-5.0,-0.5,16902000,693.0
Isaiah Roby,PF,24.0,SAS,42.0,2.0,11.3,0.432,0.3,0.488,2.5,0.9,0.4,0.2,0.7,1.3,4.1,9.3,0.497,17.8,-0.4,0.3,-0.1,-0.011,-4.0,-0.6,-4.6,-0.3,400000,475.0
T.J. Warren,PF,29.0,2TM,42.0,0.0,16.4,0.489,0.328,0.8,2.9,1.0,0.5,0.3,0.5,1.5,7.5,13.5,0.55,19.5,0.4,0.8,1.2,0.081,-1.7,-0.2,-2.0,0.0,1836090,689.0
JaVale McGee,C,35.0,DAL,42.0,7.0,8.5,0.64,0.4,0.585,2.5,0.3,0.1,0.6,0.9,1.3,4.4,17.2,0.65,22.8,0.1,0.5,0.6,0.076,-3.6,-0.1,-3.7,-0.1,5461219,357.0
Victor Oladipo,SG,30.0,MIA,42.0,2.0,26.3,0.397,0.33,0.747,3.0,3.5,1.4,0.3,2.1,2.4,10.7,10.6,0.513,21.1,-0.9,1.5,0.6,0.024,-2.9,0.8,-2.1,0.0,8750000,1105.0
Max Christie,SG,19.0,LAL,41.0,3.0,12.5,0.415,0.419,0.875,1.8,0.5,0.2,0.2,0.3,0.8,3.1,7.4,0.566,10.4,0.1,0.5,0.6,0.058,-3.2,0.0,-3.1,-0.1,1017781,512.0
Damian Jones,C,27.0,2TM,41.0,1.0,11.6,0.64,0.588,0.759,3.0,0.4,0.2,0.5,0.6,1.3,3.5,12.9,0.719,10.7,0.7,0.5,1.2,0.119,-2.0,0.3,-1.7,0.0,2298385,476.0
Lindy Waters III,SG,25.0,OKC,41.0,0.0,13.0,0.393,0.358,0.8,1.8,0.7,0.3,0.3,0.2,1.0,5.2,11.8,0.573,15.5,0.6,0.5,1.1,0.101,0.5,-0.4,0.1,0.3,1927896,533.0
Blake Griffin,C,33.0,BOS,41.0,16.0,13.9,0.485,0.348,0.656,3.8,1.5,0.3,0.2,0.5,1.8,4.1,13.1,0.59,12.7,1.0,0.8,1.8,0.153,-1.4,1.5,0.1,0.3,1836090,570.0
Theo Pinson,SG,27.0,DAL,40.0,1.0,8.1,0.356,0.355,0.846,1.6,1.2,0.2,0.0,0.3,0.9,2.4,10.1,0.512,14.7,0.2,0.2,0.5,0.071,-2.5,-0.9,-3.4,-0.1,1836090,324.0
Cam Reddish,SF,23.0,2TM,40.0,20.0,24.8,0.446,0.313,0.853,2.2,1.4,1.0,0.4,1.2,1.8,9.7,10.6,0.561,17.1,0.3,0.7,0.9,0.046,-2.6,-0.8,-3.4,-0.4,5954454,992.0
Landry Shamet,SG,25.0,PHO,40.0,9.0,20.2,0.377,0.377,0.882,1.7,2.3,0.7,0.1,0.9,1.5,8.7,10.9,0.537,18.9,0.5,0.7,1.2,0.071,-1.1,-0.3,-1.4,0.1,9500000,808.0
Keon Johnson,SG,20.0,POR,40.0,0.0,10.4,0.376,0.346,0.659,1.1,1.5,0.5,0.2,1.1,1.1,4.7,9.0,0.482,25.0,-0.7,0.2,-0.5,-0.057,-3.8,-1.6,-5.4,-0.4,2681040,416.0
Eugene Omoruyi,SF,25.0,2TM,40.0,6.0,16.1,0.443,0.281,0.68,2.8,0.7,0.7,0.1,0.9,2.3,7.0,10.9,0.533,19.3,0.1,0.5,0.6,0.042,-3.5,-0.9,-4.4,-0.4,555402,644.0
Patty Mills,PG,34.0,BRK,40.0,2.0,14.2,0.411,0.366,0.833,1.1,1.4,0.4,0.1,0.8,0.8,6.2,10.6,0.554,19.7,0.0,0.4,0.4,0.035,-1.4,-1.7,-3.1,-0.2,6479000,568.0
DeAndre Jordan,C,34.0,DEN,39.0,8.0,15.0,0.765,1.0,0.458,5.2,0.9,0.3,0.6,1.2,1.8,5.1,14.7,0.731,13.7,0.5,0.9,1.4,0.112,-2.4,0.7,-1.8,0.0,1836090,585.0
Ousmane Dieng,PF,19.0,OKC,39.0,1.0,14.6,0.42,0.265,0.652,2.7,1.2,0.4,0.2,0.7,1.1,4.9,9.3,0.505,15.9,-0.1,0.6,0.4,0.038,-3.1,-0.5,-3.6,-0.2,4569840,569.0
Bruno Fernando,C,24.0,2TM,39.0,4.0,10.4,0.527,0.0,0.7,3.5,0.8,0.2,0.9,0.6,1.9,3.9,16.6,0.571,16.3,0.5,0.4,0.9,0.109,-2.8,0.7,-2.0,0.0,2717391,406.0
Dalen Terry,SG,20.0,CHI,38.0,0.0,5.6,0.444,0.259,0.667,1.0,0.6,0.3,0.1,0.2,0.6,2.2,14.1,0.523,18.4,0.1,0.3,0.5,0.105,-1.7,1.7,0.0,0.1,3191400,213.0
Nathan Knight,C,25.0,MIN,38.0,0.0,7.7,0.568,0.364,0.684,1.5,0.3,0.3,0.2,0.6,1.1,3.7,14.5,0.655,18.7,0.4,0.3,0.7,0.116,-2.4,-0.8,-3.2,-0.1,1836090,293.0
Willy Hernangómez,C,28.0,NOP,38.0,2.0,12.1,0.527,0.273,0.779,4.7,0.9,0.4,0.3,1.0,1.7,6.9,20.7,0.61,23.8,0.8,0.8,1.6,0.171,-0.2,0.5,0.3,0.3,2443581,460.0
Goga Bitadze,C,23.0,2TM,38.0,1.0,12.0,0.552,0.231,0.548,3.6,1.0,0.4,0.7,0.6,1.7,4.4,17.1,0.582,15.4,0.8,0.6,1.3,0.141,-0.8,1.1,0.3,0.3,612181,456.0
Dewayne Dedmon,C,33.0,2TM,38.0,1.0,11.2,0.51,0.308,0.673,3.5,0.7,0.2,0.5,0.7,2.0,5.2,15.5,0.577,20.6,0.3,0.7,1.0,0.115,-2.6,1.0,-1.6,0.0,580373,426.0
Devin Vassell,SG,22.0,SAS,38.0,32.0,31.0,0.439,0.387,0.78,3.9,3.6,1.1,0.4,1.5,1.5,18.5,15.5,0.55,24.4,0.7,0.5,1.2,0.051,1.3,-0.9,0.4,0.7,4437000,1178.0
Admiral Schofield,PF,25.0,ORL,37.0,0.0,12.2,0.451,0.324,0.913,1.7,0.8,0.2,0.1,0.4,1.6,4.2,10.1,0.587,14.1,0.5,0.3,0.8,0.089,-2.2,-0.7,-2.9,-0.1,516508,451.0
Maxi Kleber,PF,31.0,DAL,37.0,5.0,25.1,0.456,0.348,0.711,3.6,1.4,0.3,0.8,0.7,2.3,5.9,8.7,0.592,10.3,0.7,0.6,1.3,0.067,-2.2,0.0,-2.2,0.0,9000000,929.0
Furkan Korkmaz,SG,25.0,PHI,37.0,0.0,9.5,0.432,0.391,0.722,1.1,0.6,0.3,0.1,0.6,0.5,3.8,9.3,0.552,19.1,-0.2,0.3,0.1,0.019,-3.3,-1.0,-4.4,-0.2,5000000,352.0
Robin Lopez,C,34.0,CLE,37.0,2.0,8.1,0.64,0.5,0.778,1.4,0.5,0.1,0.2,0.7,1.2,3.0,11.6,0.675,16.1,0.2,0.3,0.6,0.094,-3.4,0.3,-3.0,-0.1,1836090,300.0
Blake Wesley,SG,19.0,SAS,37.0,1.0,18.1,0.321,0.385,0.591,2.2,2.6,0.7,0.1,1.8,1.8,5.0,3.5,0.393,18.5,-1.9,0.3,-1.6,-0.114,-7.9,-1.8,-9.6,-1.3,2385480,670.0
Andrew Wiggins,SF,27.0,GSW,37.0,37.0,32.2,0.473,0.396,0.611,5.0,2.3,1.2,0.8,1.3,2.9,17.1,14.7,0.564,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,33616770,1191.0
Thanasis Antetokounmpo,PF,30.0,MIL,37.0,0.0,5.6,0.435,0.0,0.5,1.2,0.4,0.1,0.1,0.3,0.6,1.4,6.7,0.458,13.8,-0.1,0.2,0.1,0.022,-6.5,-1.1,-7.6,-0.3,1878720,207.0
